uf,cnae,atividades,unidades,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal
    Maranhão,09,Atividades de apoio à extração de minerais,8,284,283,318.86,36781.913,8.8912,8873.41755967171
    Maranhão,C,Indústrias de transformação,3069,37256,33622,34640.09,914748.513,2.035395,2031.32469432872
    Maranhão,10,Fabricação de produtos alimentícios,641,7994,7257,7327.84,148942.702,1.566641,1563.50724402783
    Maranhão,11,Fabricação de bebidas,73,2943,2868,2806.04,86989.933,2.389468,2384.68920888238
    Maranhão,12,Fabricação de produtos do fumo,1,,,,,,
    Maranhão,13,Fabricação de produtos têxteis,47,287,213,198.25,3047.824,1.184958,1182.58764186633
    Maranhão,14,Confecção de artigos do vestuário e acessórios,239,1983,1707,1807.18,24675.856,1.052439,1050.33409468386
    Maranhão,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",22,614,596,712.64,13886.939,1.501974,1498.97013488308
    Maranhão,16,Fabricação de produtos de madeira,53,228,159,188.06,2417.113,0.990665,988.683235301336
    Maranhão,17,"Fabricação de celulose, papel e produtos de papel",26,1033,999,990.67,107197.019,8.340264,8323.58357319949
    Maranhão,18,Impressão e reprodução de gravações,293,1283,947,968.97,17039.489,1.355415,1352.704338707
    Maranhão,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",14,2625,2606,2692.43,83496.932,2.390299,2385.51825788486
    Maranhão,20,Fabricação de produtos químicos,77,2461,2390,2625.59,58715.336,1.723657,1720.20928922349
    Maranhão,21,Fabricação de produtos farmoquímicos e farmacêuticos,6,,,,,,
    Maranhão,22,Fabricação de produtos de borracha e de material plástico,69,658,582,600.43,11767.96,1.510654,1507.63235066151
    Maranhão,23,Fabricação de produtos de minerais não-metálicos,463,6039,5421,5442.79,103303.578,1.462918,1459.99185655208
    Maranhão,24,Metalurgia,29,2758,2728,2919.39,135428.626,3.575563,3568.41210505777
    Maranhão,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",261,1529,1196,1207.33,24280.354,1.550084,1546.98345809475
    Maranhão,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",6,10,5,8.3,158.697,1.473726,1470.77849860982
    Maranhão,27,"Fabricação de máquinas, aparelhos e materiais elétricos",7,95,85,86.01,3557.883,3.188371,3181.99404362641
    Maranhão,28,Fabricação de máquinas e equipamentos,29,221,198,407.97,12436.551,2.349621,2344.92185511378
    Maranhão,29,"Fabricação de veículos automotores, reboques e carrocerias",47,315,261,248.79,4854.65,1.504011,1501.00331759562
    Maranhão,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,64,57,60.99,2497.003,3.155633,3149.32208306532
    Maranhão,31,Fabricação de móveis,187,1735,1532,1530.92,27162.984,1.367575,1364.83964393457
    Maranhão,32,Fabricação de produtos diversos,129,606,456,456.93,8460.03,1.42708,1424.22589556724
    Maranhão,33,"Manutenção, reparação e instalação de máquinas e equipamentos",342,1766,1358,1348.9,34380.678,1.96454,1960.61052595562
    Maranhão,D,Eletricidade e gás,187,2155,2133,2189.51,132959.678,4.680574,4671.2129830243
    Maranhão,35,"Eletricidade, gás e outras utilidades",187,2155,2133,2189.51,132959.678,4.680574,4671.2129830243
    Maranhão,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",218,6595,6390,6475.67,281628.995,3.352114,3345.40964041618
    Maranhão,36,"Captação, tratamento e distribuição de água",54,3966,3922,3942.18,228811.147,4.4737,4464.75236075939
    Maranhão,37,Esgoto e atividades relacionadas,34,,,,,,
    Maranhão,38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",129,2365,2243,2278.07,47462.284,1.60586,1602.64826062277
    Maranhão,39,Descontaminação e outros serviços de gestão de resíduos,1,,,,,,
    Maranhão,F,Construção,3060,37743,33642,32678.99,709631.885,1.67375,1670.40254539455
    Maranhão,41,Construção de edifícios,1719,17698,15162,15534.21,274055.634,1.359802,1357.08237595504
    Maranhão,42,Obras de infraestrutura,421,11472,11002,10241.13,291383.986,2.193027,2188.64058646173
    Maranhão,43,Serviços especializados para construção,920,8573,7478,6903.65,144192.265,1.609864,1606.64470132578
    Maranhão,G,Comércio; reparação de veículos automotores e motocicletas,36574,182917,145084,148017.76,2868083.158,1.493496,1490.50885099609
    Maranhão,45,Comércio e reparação de veículos automotores e motocicletas,3563,17393,13518,13774.43,306774.032,1.716608,1713.17451695195
    Maranhão,46,"Comércio por atacado, exceto veículos automotores e motocicletas",3969,30857,26659,27237.91,725848.201,2.053989,2049.8811032124
    Maranhão,47,Comércio varejista,29042,134667,104907,107005.42,1835460.925,1.322104,1319.45935003177
    Maranhão,H,"Transporte, armazenagem e correio",2191,31024,28935,29597.91,949130.306,2.471672,2466.72902034169
    Maranhão,49,Transporte terrestre,1526,23367,21692,22072.99,637486.628,2.226056,2221.60354909221
    Maranhão,50,Transporte aquaviário,46,1330,1303,1433.52,59146.058,3.180154,3173.79371702576
    Maranhão,51,Transporte aéreo,15,380,375,391.64,14435.186,2.840936,2835.2541187747
    Maranhão,52,Armazenamento e atividades auxiliares dos transportes,320,3959,3625,3366.76,154247.928,3.531289,3524.22662463889
    Maranhão,53,Correio e outras atividades de entrega,284,1988,1940,2333,83814.506,2.769048,2763.51036961324
    Maranhão,I,Alojamento e alimentação,2954,21957,18483,18840.69,306335.157,1.253217,1250.71018344625
    Maranhão,55,Alojamento,661,5204,4398,4517.09,73027.582,1.246104,1243.6117738837
    Maranhão,56,Alimentação,2293,16753,14085,14323.6,233307.575,1.25546,1252.94873764009
    Maranhão,J,Informação e comunicação,1078,9666,8500,8489.86,191233.332,1.736158,1732.68538087699
    Maranhão,58,Edição e edição integrada à impressão,80,,,,,,
    Maranhão,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",96,,,,,,
    Maranhão,60,Atividades de rádio e de televisão,136,1504,1342,1341.39,38919.086,2.236319,2231.8459554297
    Maranhão,61,Telecomunicações,394,2670,2276,2208.57,55563.762,1.939128,1935.25020192321
    Maranhão,62,Atividades dos serviços de tecnologia da informação,244,1800,1530,1491.88,35166.758,1.816873,1813.23915513931
    Maranhão,63,Atividades de prestação de serviços de informação,128,2815,2678,2711.1,45891.183,1.304697,1302.08808232821
    Maranhão,K,"Atividades financeiras, de seguros e serviços relacionados",1060,8901,8061,8032.88,552100.466,5.297524,5286.9290485336
    Maranhão,64,Atividades de serviços financeiros,689,7213,6793,6770.54,520791.81,5.928802,5916.94435917053
    Maranhão,65,"Seguros, resseguros, previdência complementar e planos de saúde",53,,,,,,
    Maranhão,66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",318,,,,,,
    Maranhão,L,Atividades imobiliárias,756,3343,2260,2365.95,41341.587,1.346814,1344.12057605743
    Maranhão,68,Atividades imobiliárias,756,3343,2260,2365.95,41341.587,1.346814,1344.12057605743
    Maranhão,M,"Atividades profissionais, científicas e técnicas",2944,11926,8273,8034.58,204282.611,1.959721,1955.80192119563
    Maranhão,69,"Atividades jurídicas, de contabilidade e de auditoria",1396,4872,3091,3099.61,57346.85,1.42603,1423.17780425478
    Maranhão,70,Atividades de sedes de empresas e de consultoria em gestão empresarial,263,1173,833,816.51,35584.209,3.359092,3352.37394049534
    Maranhão,71,Serviços de arquitetura e engenharia; testes e análises técnicas,583,3345,2622,2319.2,61103.906,2.030752,2026.69043702072
    Maranhão,72,Pesquisa e desenvolvimento científico,13,91,71,69.7,14085.868,15.576753,15545.599823419
    Maranhão,73,Publicidade e pesquisa de mercado,301,834,486,459.61,9027.242,1.513881,1510.85318154355
    Maranhão,74,"Outras atividades profissionais, científicas e técnicas",334,1453,1079,1182.58,25724.221,1.676632,1673.27895852224
    Maranhão,75,Atividades veterinárias,54,158,91,87.37,1410.315,1.24417,1241.68214754228
    Maranhão,N,Atividades administrativas e serviços complementares,3219,49699,45918,47412.84,887596.866,1.442932,1440.04624063861
    Maranhão,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,492,3866,3281,3215.7,77505.461,1.857731,1854.01577835667
    Maranhão,78,"Seleção, agenciamento e locação de mão-de-obra",79,5458,5355,5639.49,113529.333,1.551652,1548.54882540524
    Maranhão,79,"Agências de viagens, operadores turísticos e serviços de reservas",257,1025,692,656.2,12080.239,1.418944,1416.10660445924
    Maranhão,80,"Atividades de vigilância, segurança e investigação",171,10919,10747,11744.93,269386.21,1.767873,1764.33713558498
    Maranhão,81,Serviços para edifícios e atividades paisagísticas,969,13458,12552,12804.82,204340.071,1.230003,1227.54298771869
    Maranhão,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",1251,14973,13291,13351.7,210755.552,1.216658,1214.22482069411
    Maranhão,O,"Administração pública, defesa e seguridade social",590,260314,260301,263173.54,10366716.979,3.036163,3030.09097197
    Maranhão,84,"Administração pública, defesa e seguridade social",590,260314,260301,263173.54,10366716.979,3.036163,3030.09097197
    Maranhão,P,Educação,3383,67014,64504,63798.06,3120390.349,3.76988,3762.34052957337
    Maranhão,85,Educação,3383,67014,64504,63798.06,3120390.349,3.76988,3762.34052957337
    Maranhão,Q,Saúde humana e serviços sociais,3635,62210,56491,55938.32,1571839.132,2.165832,2161.50042513859
    Maranhão,86,Atividades de atenção à saúde humana,3501,59426,53816,53314.67,1505767.77,2.176894,2172.54069095804
    Maranhão,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",88,1235,1149,1101.04,21427.313,1.499998,1496.9981527954
    Maranhão,88,Serviços de assistência social sem alojamento,46,1549,1526,1522.61,44644.049,2.259961,2255.44139036563
    Maranhão,R,"Artes, cultura, esporte e recreação",685,2576,1821,1866.06,30504.215,1.25997,1257.45049833504
    Maranhão,90,"Atividades artísticas, criativas e de espetáculos",117,219,91,100.86,1561.463,1.19327,1190.88378407236
    Maranhão,91,Atividades ligadas ao patrimônio cultural e ambiental,8,,,,,,
    Maranhão,92,Atividades de exploração de jogos de azar e apostas,1,,,,,,
    Maranhão,93,Atividades esportivas e de recreação e lazer,559,2290,1670,1707.43,26542.464,1.198187,1195.79016416486
    Maranhão,S,Outras atividades de serviços,3827,15374,12476,12200.21,235783.161,1.489607,1486.62738024749
    Maranhão,94,Atividades de organizações associativas,2898,11295,9463,9260.19,185217.051,1.541655,1538.57161262765
    Maranhão,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,305,1151,822,817.23,15760.425,1.486448,1483.47513504813
    Maranhão,96,Outras atividades de serviços pessoais,624,2928,2191,2122.79,34805.685,1.263774,1261.24599447679
    Maranhão,U,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Maranhão,99,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Piauí,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",517,5006,4372,4718.12,107847.891,1.761849,1758.32569230639
    Piauí,01,"Agricultura, pecuária e serviços relacionados",372,4017,3580,3904.76,93575.207,1.847109,1843.41492080278
    Piauí,02,Produção florestal,83,513,420,436.69,6360.585,1.122664,1120.41899111674
    Piauí,03,Pesca e aquicultura,62,476,372,376.67,7912.099,1.619037,1615.79897523031
    Piauí,B,Indústrias extrativas,124,777,639,679.58,13131.517,1.489363,1486.38378455471
    Piauí,05,Extração de carvão mineral,-,-,-,-,-,-,-
    Piauí,06,Extração de petróleo e gás natural,3,4,3,2.5,-,-,-
    Piauí,07,Extração de minerais metálicos,5,21,18,18,506.005,2.166748,2162.41452991453
    Piauí,08,Extração de minerais não-metálicos,110,739,610,641.27,12469.39,1.498754,1495.75661757738
    Piauí,09,Atividades de apoio à extração de minerais,6,13,8,17.81,156.122,0.675657,674.305705524122
    Piauí,C,Indústrias de transformação,3002,30450,26818,27634.29,528506.396,1.474104,1471.15551562375
    Piauí,10,Fabricação de produtos alimentícios,910,10465,9372,9842.36,178277.141,1.396119,1393.32703038389
    Piauí,11,Fabricação de bebidas,56,1568,1478,1510.91,48520.99,2.475239,2470.28866454908
    Piauí,12,Fabricação de produtos do fumo,1,,,,,,
    Piauí,13,Fabricação de produtos têxteis,32,107,69,71.45,1254.086,1.352855,1350.14910911342
    Piauí,14,Confecção de artigos do vestuário e acessórios,380,3343,2914,3040.15,46011.787,1.166542,1164.20842089016
    Piauí,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",36,288,236,272.35,5117.373,1.448258,1445.36103147816
    Piauí,16,Fabricação de produtos de madeira,59,229,153,181.38,2615.632,1.11151,1109.28691993859
    Piauí,17,"Fabricação de celulose, papel e produtos de papel",26,210,172,162,2584.811,1.229815,1227.35565052232
    Piauí,18,Impressão e reprodução de gravações,191,1188,945,902.79,15055.977,1.28543,1282.85877881133
    Piauí,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",5,,,,,,
    Piauí,20,Fabricação de produtos químicos,60,947,871,840.81,20064.285,1.839297,1835.61867539817
    Piauí,21,Fabricação de produtos farmoquímicos e farmacêuticos,9,472,465,467.91,10156.905,1.673113,1669.7663751905
    Piauí,22,Fabricação de produtos de borracha e de material plástico,75,604,498,555.93,9324.283,1.292771,1290.18498455118
    Piauí,23,Fabricação de produtos de minerais não-metálicos,387,4496,4006,4002.07,71734.133,1.381552,1378.78903436702
    Piauí,24,Metalurgia,14,449,436,417.9,7976.845,1.471245,1468.30213337751
    Piauí,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",266,1576,1274,1333.75,28333.782,1.637405,1634.1306034172
    Piauí,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",8,25,11,17.23,286.273,1.280623,1278.0615206036
    Piauí,27,"Fabricação de máquinas, aparelhos e materiais elétricos",11,154,144,171,4813.411,2.169616,2165.27710301395
    Piauí,28,Fabricação de máquinas e equipamentos,18,78,53,49.11,854.829,1.341638,1338.95493632818
    Piauí,29,"Fabricação de veículos automotores, reboques e carrocerias",32,228,188,190.69,3202.077,1.294285,1291.6965513903
    Piauí,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,,,,,,
    Piauí,31,Fabricação de móveis,132,1434,1274,1308.65,26376.499,1.55353,1550.42330763647
    Piauí,32,Fabricação de produtos diversos,150,585,423,486.96,7562.09,1.196946,1194.55238781261
    Piauí,33,"Manutenção, reparação e instalação de máquinas e equipamentos",142,1076,917,774.89,16716.658,1.662783,1659.45717357402
    Piauí,D,Eletricidade e gás,107,1546,1488,2013.22,143341.937,5.487925,5476.94879156468
    Piauí,35,"Eletricidade, gás e outras utilidades",107,1546,1488,2013.22,143341.937,5.487925,5476.94879156468
    Piauí,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",260,3305,3140,3382.94,195565.801,4.45579,4446.8785003122
